Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-09-10 00:00:00-04:00,43.80276936174731,43.83816634916353,42.882467942780636,42.9886589050293,66050,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,43.34261696912192,43.37801395516355,42.8824662775078,43.094844818115234,103550,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,43.537294142856,43.57269112656112,43.34261410812002,43.43110656738281,80100,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,43.90895238623972,43.99744484558596,43.50189720017351,43.55499267578125,70200,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,43.87355779371696,43.87355779371696,43.165631637400004,43.218727111816406,66150,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,42.70549061457439,43.2010383605957,42.58160452197977,43.2010383605957,89250,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,43.059450743779486,43.20103532187768,42.793980081800704,42.882469177246094,147100,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,42.050661727748114,42.12145233154297,41.46662489995895,42.12145233154297,107650,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,42.368996356417526,42.61832941239248,42.03061335408858,42.56489944458008,87600,0.298,0.0,0.0
2020-09-23 00:00:00-04:00,42.65395842612272,42.65395842612272,41.54976263579337,41.63880920410156,175750,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,41.37165994894542,42.155282541760755,41.22918342269794,41.92375946044922,135000,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,41.692236937035474,42.208716516742086,41.496330421021426,42.1909065246582,129100,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,42.76081433764305,42.814244315961304,42.54709782127883,42.6717643737793,87050,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,42.56490790269797,42.58271789550781,42.24433482593841,42.58271789550781,132750,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,42.52927953730239,42.84985255089771,42.38680301980538,42.475852966308594,86650,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,42.636149439898716,42.832052574184615,42.45805290216788,42.7073860168457,84750,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,42.012811625731466,42.79643432318855,42.012811625731466,42.6717643737793,126100,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,43.0101504430057,43.43758010864258,42.99234044899053,43.43758010864258,54700,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,43.47318654254879,43.54442649639816,42.74299400013249,42.86766052246094,163250,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,43.31291007278593,43.562243175178125,43.18824352158983,43.52662658691406,126400,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,43.86500193827939,44.060908440540636,43.74033539935257,44.04309844970703,85950,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,44.38148090854159,44.38148090854159,44.0965278527009,44.20338439941406,168850,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,44.488341541880395,44.55958151083874,44.31024501639322,44.38148498535156,51650,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,44.13213992324625,44.14994991065741,43.882803496397784,44.0252799987793,39800,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,44.22119428267326,44.27462425435433,43.81157469051015,43.84719467163086,112300,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,43.06357467417258,43.793767346736416,43.06357467417258,43.74033737182617,68950,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,43.7403344652954,43.971860944279705,43.669097900390625,43.669097900390625,54600,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,43.93624135042689,43.93624135042689,43.17042873873117,43.241668701171875,73150,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,43.366335991896136,43.669099043712,43.29509602821785,43.34852600097656,101750,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,43.330705939264895,43.50880241015954,43.17041945515048,43.20603942871094,175750,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,43.15262412018774,43.41976721878026,43.06357755295983,43.36634063720703,113350,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,43.651293138110155,43.651293138110155,43.241673499349055,43.52662658691406,97600,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,43.045766089806285,43.081386074244286,42.36900337002768,42.72519302368164,109650,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,42.79643524485152,42.79643524485152,42.52928874441579,42.600528717041016,72850,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,41.71004584781135,41.74566583105569,41.06889973704755,41.12232971191406,152550,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,41.051082892740865,41.425085860556706,40.677083321833024,41.22917938232422,106200,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,41.03328364555018,41.17576018333715,40.55242405667843,41.051090240478516,115100,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,41.54976106750602,41.54976106750602,41.10452144895284,41.51414108276367,113500,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,42.03061850980864,42.52928468292784,42.03061850980864,42.422428131103516,87600,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,42.65395860598434,43.099198243220464,42.1730989825112,42.6895751953125,70000,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,43.491002710446544,43.811575754501554,43.36633617040481,43.61566925048828,117650,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,43.72253676002141,43.8472067282242,43.56225019781284,43.686920166015625,112650,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,45.289783358638736,45.289783358638736,44.310253969005764,44.32806396484375,64500,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,44.434908283865944,44.96919438311994,44.363668325614384,44.75547790527344,99550,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,44.9692008781792,45.20072398212011,44.9335808939087,45.07605743408203,84650,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,44.880163645093184,44.93359023569777,44.16777739921125,44.32806396484375,73450,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,44.66644296687913,44.773299535129176,44.506156416049535,44.577396392822266,83800,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,45.182917137371305,45.32539367675781,44.91577065372655,45.32539367675781,61100,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,45.09386109681155,45.57472062624351,44.96919456627175,45.539100646972656,90700,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,45.574734342474535,45.80625748359821,45.41444778442383,45.41444778442383,70550,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,45.45006336347291,45.645966495593036,45.165110265017375,45.574729919433594,287550,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,45.663772832745586,45.89529932977136,45.59253626228977,45.84186935424805,161500,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,46.037776947021484,46.19806348044101,45.80625044456719,46.037776947021484,67700,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,46.447390311735845,46.963869826830305,46.37615374922075,46.85700988769531,109150,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,46.85701610442225,47.035112629701196,46.62549299939569,46.99949264526367,73700,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,47.12416192160549,47.30225845719332,46.99949536576667,47.231021881103516,48200,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,47.14196977322898,47.23101973543185,46.60768358764661,46.83920669555664,105550,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,47.21320865603496,47.4447317586148,47.03511213263812,47.07073211669922,97200,0.0,0.0,0.0
2020-12-02 00:00:00-05:00,46.892650053652474,47.33788980098944,46.874840056129834,47.3200798034668,105200,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,47.355687168246206,47.80092679683302,47.355687168246206,47.64064025878906,109150,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,47.872159310736485,48.335208892822266,47.872159310736485,48.335208892822266,82300,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,48.17492236837302,48.49549541727152,48.05025582644771,48.335208892822266,100750,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,48.17492805499402,48.60236110191902,48.17492805499402,48.54893112182617,94000,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,48.65578744921519,48.70921742904901,48.085881251956685,48.37083435058594,95400,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,48.2105419550866,48.79825807427252,48.2105419550866,48.762638092041016,61750,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,48.477681038182084,48.54892099678188,48.26396795619908,48.49549102783203,69450,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,48.81607132098241,48.83388131328593,48.05025863647461,48.05025863647461,100100,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,48.353017741752524,48.69140077391876,48.2995911661373,48.65578079223633,120650,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,48.53111971131086,48.69140625,48.31740319408906,48.69140625,77150,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,48.83388386307312,49.029790391732085,48.76264389013936,48.88731384277344,162850,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,48.78044932125672,48.81606930439229,48.31739973121989,48.35301971435547,112650,0.0,0.0,0.0
2020-12-21 00:00:00-05:00,47.355683878930314,48.121496530411854,47.355683878930314,47.996829986572266,152300,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,47.854959273875494,48.034528288926374,47.729261990838104,48.016571044921875,95650,0.442,0.0,0.0
2020-12-23 00:00:00-05:00,48.37572314617977,48.4655059673235,48.19615407889724,48.214111328125,121500,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,48.25001675662375,48.59119415283203,48.25001675662375,48.59119415283203,97650,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,48.86055606273759,49.093996881943085,48.14228320555748,48.25002670288086,115350,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,48.53732955000213,48.62711236113078,48.178191455498116,48.32184600830078,74800,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,48.303885158244455,48.68098047184681,48.303885158244455,48.50141143798828,110450,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,48.46550508579738,48.59120240311036,48.12432420666571,48.17819595336914,145900,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,48.663041346353324,49.00422229522878,47.89089661073843,48.285945892333984,132700,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,48.339799888436836,49.16581265326791,48.339799888436836,49.04011535644531,152400,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,49.11194496333999,49.812260440232166,49.093987717138326,49.57882308959961,98550,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,49.65065439881858,50.189361572265625,49.65065439881858,50.189361572265625,119150,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,50.20731363601782,50.29709987427652,49.722481649399974,50.117530822753906,98350,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,49.578833063906394,49.794313211687744,49.36334949112984,49.5967903137207,126400,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,49.56086819817555,50.027746346617874,49.47108196290125,49.95591735839844,123000,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,49.9559106979038,50.009782431885796,49.596776079673134,49.902042388916016,360300,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,50.027749762731,50.350973381800245,49.991835266168884,50.189361572265625,125950,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,49.84818190462074,49.88409640204721,49.345389215635,49.72248458862305,187900,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,49.93796373894985,49.97387823566847,49.596786295107634,49.77635192871094,75200,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,49.955927381215886,50.26119379240573,49.920012879900526,50.24323654174805,140700,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,50.3689193329941,50.3689193329941,49.81225842326071,50.00978469848633,132100,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,49.66862338408149,49.66862338408149,49.2735741035305,49.41722869873047,217500,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,49.50700465887584,49.57883365899525,48.96830085796126,49.54291915893555,359650,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,49.7943089049032,49.7943089049032,49.21969066052558,49.327430725097656,308750,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,48.69894571351721,48.69894571351721,47.85497214331008,47.998626708984375,325150,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,47.908841143712465,48.77076848835323,47.908841143712465,48.5732421875,211650,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,48.17819717803906,48.46550631777058,47.477881578067866,47.71131896972656,154050,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,48.12433404418223,48.44755774048574,47.90885386331037,48.285945892333984,223000,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,48.53732125006019,49.255593891248004,48.53732125006019,49.14785385131836,126450,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,49.111950009173334,49.399259127929426,48.9862526978419,49.38130187988281,171550,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,49.36334949112984,49.61474413853982,49.21969491761054,49.5967903137207,120300,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,49.704526830571346,50.063661526170996,49.704526830571346,50.04570770263672,149250,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,50.26118789426318,50.6741943359375,50.26118789426318,50.6741943359375,84800,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,50.53053461426699,51.069241740801765,50.51257736754971,50.96149826049805,96750,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,51.212896492035966,51.39246553492422,50.746018350524345,51.14106750488281,71600,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,51.33859526750073,51.35655251480422,50.907631607201026,51.123111724853516,231850,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,50.81785107948822,51.374515533447266,50.81785107948822,51.374515533447266,99000,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,51.64386524950014,51.76956256445974,51.35655612245105,51.53612518310547,69850,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,51.03332628291261,51.248809814453125,50.6921454517212,51.248809814453125,168700,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,50.97946254628421,51.105159865666465,50.620327837334216,51.015377044677734,126150,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,51.17698706179663,51.589993503805324,51.17698706179663,51.53612518310547,170150,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,51.42837778902208,51.823430377481834,51.33859497800561,51.62590408325195,133900,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,51.33858796731035,51.73363707682829,50.5125718337802,51.572025299072266,114450,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,51.42837587464506,52.45191495210915,51.338593066970674,52.32621765136719,314200,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,52.3262240912488,52.541707651179664,51.123115825372686,51.2129020690918,116000,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,51.10515327903288,51.10515327903288,50.17140041611258,50.27914047241211,168000,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,50.96150099270308,51.48225090043959,50.96150099270308,51.33859634399414,104650,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,51.37451345108865,51.949131706082426,51.37451345108865,51.805477142333984,127100,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,51.8234301786781,51.8234301786781,51.248811970389745,51.44633483886719,119450,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,51.60795178710211,51.66182353387704,50.26118894268401,50.889678955078125,105100,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,51.35655455967224,51.71568924505765,50.47666995673491,51.643863677978516,152850,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,51.53612526343002,52.272355330765166,51.53612526343002,51.805477142333984,129600,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,52.27234649658203,52.59557006663902,52.236432005465836,52.27234649658203,82350,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,52.649452209472656,52.82902128723253,52.272360228672675,52.649452209472656,98100,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,52.99062086739622,53.52932455117406,52.99062086739622,53.47545623779297,89800,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,53.13428161862047,53.7807288546683,53.13428161862047,53.76277160644531,78600,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,53.97825650607615,54.08600000493711,53.45750996156229,54.06804275512695,91400,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,54.01416925484332,54.17578107290097,53.798685689101426,53.996212005615234,97400,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,53.67297444455037,54.55285887847809,53.655017199981124,54.48103332519531,252650,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,54.121906005081804,54.39126130198421,53.54728776501378,53.6729850769043,116450,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,53.690934198682555,53.85254598236543,53.24201333845111,53.63706588745117,103100,0.0,0.0,0.0
2021-03-22 00:00:00-04:00,53.70889122778536,53.70889122778536,53.3677104163851,53.457496643066406,89750,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,53.143935672904284,53.342167799247974,52.8195570796995,52.909664154052734,157450,0.212,0.0,0.0
2021-03-24 00:00:00-04:00,53.08987142829235,53.432271436367785,52.873621324311436,52.909664154052734,131500,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,52.78351593017578,52.83757673575476,52.22486239948203,52.78351593017578,224450,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,53.14394159460118,53.36019515991211,52.675395067455675,53.36019515991211,86850,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,52.96372242381496,53.288101001478005,52.7294509161879,53.125911712646484,119250,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,52.85559864064057,53.08987015386843,52.71143076236958,53.01778793334961,110600,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,53.17997771534142,53.39622781612085,53.071852664951706,53.25205993652344,110500,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,53.360186367767376,54.04498291015625,53.360186367767376,54.04498291015625,100000,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,54.22519254255929,54.42342465441921,54.207171129005374,54.3152961730957,123400,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,54.13508891202289,54.495506871401695,54.13508891202289,54.3152961730957,113500,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,54.15311050415039,54.26123899269364,54.008942623326135,54.15311050415039,248150,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,54.38738874306039,54.603638858738805,54.04498871646369,54.58562088012695,93200,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,54.60363612519155,54.783846837390996,54.42342885022555,54.639678955078125,74750,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,54.55858733059291,54.8379141218466,54.53155692529642,54.6577033996582,216400,0.0,0.5,0.0
2021-04-13 00:00:00-04:00,54.720784935326584,54.828910010143495,54.5946384418345,54.72979736328125,170000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,54.65770393891925,55.03614680297201,54.603639690559234,54.68473434448242,263700,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,55.06317876786132,55.10823059082031,54.85593763246293,55.10823059082031,209500,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,55.288438461279966,55.360520686840694,55.06317592089811,55.25239562988281,201100,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,55.189318932584875,55.351508226467466,54.63967781856424,54.7928581237793,143800,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,54.47749098539756,54.504524827088005,53.648526501205694,53.864776611328125,157200,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,53.73863360073429,54.6937480540964,53.72061218419156,54.57661056518555,192400,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,54.62165966825982,54.630672094699314,54.189156004470355,54.30629348754883,161900,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,54.51354377641328,54.74781534472227,54.32432403617515,54.72979736328125,130200,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,54.855940930073444,55.243392817832856,54.855940930073444,55.19833755493164,105400,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,55.090216416155556,55.41459508367602,55.027143168274826,55.2433967590332,111500,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,55.33348668363965,56.34266183649951,55.33348668363965,56.19849395751953,100700,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,56.45980418262168,56.585950657956595,55.928184438543354,56.13542556762695,1604100,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,55.88311871233429,55.99124374468472,55.55874017805018,55.6128044128418,102900,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,56.02729372172213,56.13541876787851,55.91015625,55.91015625,81800,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,55.63984498782769,55.856098529312895,55.252393160707065,55.72093963623047,143500,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,56.07234310782028,56.432764495699466,56.036300281585746,56.378700256347656,134600,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,56.54090098574967,56.83824920654297,56.17147053512496,56.83824920654297,102900,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,56.7751742623662,57.54106903076172,56.72111344765082,57.54106903076172,103900,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,57.87445754850638,57.88346310091746,57.40590759336561,57.43294143676758,83500,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,56.540897952815165,57.243715982831816,56.522876537015556,57.14459991455078,255100,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,57.063506033164884,57.21668290445436,56.49584349231737,56.66704177856445,217800,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,56.57694298253908,56.93736100083335,56.234542943510846,56.603973388671875,495800,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,57.19866476311668,57.62215944577443,57.07251828842722,57.423927307128906,95400,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,57.39688773846871,58.126739501953125,57.39688773846871,58.126739501953125,93900,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,58.07268155745931,58.31596895662504,57.83841345944377,58.11773681640625,89600,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,57.432941232047945,57.85643248852007,57.036476944413955,57.59512710571289,110000,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,57.70325357912404,58.4150840367242,57.694241152593925,58.297943115234375,91800,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,58.46012962716634,58.58627609469167,57.9915865869961,58.234867095947266,75100,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,58.46913935102904,58.775499954050865,58.252889255903774,58.74846267700195,92800,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,58.6403363026043,58.71242195327852,58.21684169797578,58.39704895019531,108500,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,58.33398746015589,58.68539648480697,58.2528962426829,58.604305267333984,173500,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,58.90164831280353,59.12691084086685,58.78450739855186,58.9196662902832,62400,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,59.10889107249386,59.28910523512365,59.09987864574553,59.135921478271484,116600,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,59.55940471468792,59.87477084556404,59.48731906349736,59.5954475402832,117700,0.0,0.0,0.0
2021-06-02 00:00:00-04:00,59.622498751280865,59.721614837646484,59.47833427304717,59.721614837646484,109000,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,59.162959556607625,59.4693133255098,59.153947129737716,59.2530632019043,160700,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,59.71258552588727,59.72159795150003,59.41524422533145,59.640506744384766,83200,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,59.649510590990204,59.78466947345321,59.523364133882424,59.631492614746094,128400,0.0,0.0,0.0
2021-06-08 00:00:00-04:00,59.658526155939384,59.71258696198306,59.49633686334166,59.559410095214844,100900,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,59.72159598120217,59.72159598120217,59.316126210069825,59.352169036865234,204000,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,59.541397997964566,59.66754447416839,59.262067765398356,59.43326950073242,220300,0.0,0.0,0.0
2021-06-11 00:00:00-04:00,59.6945755513953,59.6945755513953,59.37920935733803,59.50535583496094,124600,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,59.56843085806484,59.74863815307617,59.50535761736411,59.74863815307617,83400,0.0,0.0,0.0
2021-06-15 00:00:00-04:00,59.78467613835602,59.89280463127404,59.64051168893241,59.81170654296875,94100,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,59.85675773263391,60.00092217226057,59.28008622519398,59.532379150390625,87400,0.0,0.0,0.0
2021-06-17 00:00:00-04:00,59.24404420072539,59.36117823916596,58.60429945330375,58.84757995605469,111600,0.0,0.0,0.0
2021-06-18 00:00:00-04:00,58.16279099502621,58.424089493769564,57.98257683705312,58.06367492675781,125100,0.0,0.0,0.0
2021-06-21 00:00:00-04:00,58.38805848609971,59.01879090630362,58.26191200205893,58.811546325683594,87700,0.0,0.0,0.0
2021-06-22 00:00:00-04:00,58.754487674534076,59.297922258469626,58.56428591566391,59.19829177856445,93100,0.337,0.0,0.0
2021-06-23 00:00:00-04:00,59.20735232291816,59.397554086104,58.98997295629509,59.08055114746094,110900,0.0,0.0,0.0
2021-06-24 00:00:00-04:00,59.089590273546804,59.32508107984919,58.99901901270565,59.12582015991211,107800,0.0,0.0,0.0
2021-06-25 00:00:00-04:00,59.415664285588925,59.415664285588925,59.1077205547913,59.343204498291016,77800,0.0,0.0,0.0
